,Time_UTC,System_ID,Time_UTC_1,Seconds_in_day,Altitude,Latitude,Longitude,Temperature_diff_K,Absolute_temperature_degC,Relhumidity_diff_percent,Relhumidity_percent,Vapourpressure_diff_hPa,Vapourpressure_hPa,GPS_Altitude,T_adjusted,T_diff_adjusted,id,lc_tree,lc_pavd,lc_bldn,lc_grss,lc_watr,lc_soil
2229,7/5/2022 19:35,13,7/5/2022 19:35,70519,266.6,47.99714,7.850238,0.52,25.15,1.5,42.3,1.135,13.775,282.2402344,25.18406152,0.554061523,20983.0,0.0216,0.2212,0.7548,0.0024,0.0,0.0
2230,7/5/2022 19:35,13,7/5/2022 19:35,70532,268.2,47.997098,7.850732,0.62,25.26,1.3,42.1,1.159,13.799,284.0774536,25.30600345,0.666003448,20984.0,0.0064,0.1156,0.878,0.0,0.0,0.0
2231,7/5/2022 19:35,13,7/5/2022 19:35,70559,275.9,47.996833,7.851772,0.62,25.26,1.2,42.0,1.129,13.769,285.2260742,25.31346948,0.673469482,20645.0,0.094,0.3696,0.532,0.0044,0.0,0.0
2232,7/5/2022 19:36,13,7/5/2022 19:36,70564,275.2,47.996925,7.851978,0.54,25.15,0.8,41.8,0.932,13.625,285.2260742,25.20346948,0.593469482,20646.0,0.0048,0.3044,0.6904,0.0004,0.0,0.0
2233,7/5/2022 19:36,13,7/5/2022 19:36,70571,273.9,47.99713,7.852242,0.54,25.15,0.8,41.8,0.932,13.625,284.9219055,25.20149239,0.591492386,20986.0,0.0088,0.5108,0.48,0.0004,0.0,0.0
2234,7/5/2022 19:36,13,7/5/2022 19:36,70581,272.0,47.997363,7.85254,0.54,25.15,0.9,41.9,0.962,13.655,284.5352173,25.19897891,0.588978912,20987.0,0.0464,0.2528,0.6984,0.0024,0.0,0.0
2236,7/5/2022 19:36,13,7/5/2022 19:36,70616,264.1,47.998652,7.853158,0.44,25.05,0.8,41.8,0.849,13.542,277.8839722,25.05574582,0.445745819,22007.0,0.0156,0.5768,0.4056,0.002,0.0,0.0
2237,7/5/2022 19:37,13,7/5/2022 19:37,70622,260.9,47.998973,7.853302,0.47,25.05,1.0,42.2,0.923,13.661,277.3160095,25.05205406,0.472054062,22348.0,0.1616,0.3016,0.5304,0.0064,0.0,0.0
2246,7/5/2022 19:38,13,7/5/2022 19:38,70731,252.7,48.004145,7.854983,-0.12,24.43,3.8,45.0,1.312,14.029,270.1434326,24.38543231,-0.164567688,26090.0,0.158,0.4288,0.388,0.0252,0.0,0.0
2247,7/5/2022 19:38,13,7/5/2022 19:38,70738,253.3,48.004473,7.85504,-0.22,24.33,4.2,45.5,1.369,14.086,270.4810486,24.28762682,-0.262373184,26430.0,0.204,0.436,0.3592,0.0008,0.0,0.0
2248,7/5/2022 19:39,13,7/5/2022 19:39,70744,254.4,48.004777,7.855117,-0.21,24.33,4.1,45.5,1.34,14.086,270.5840759,24.28829649,-0.251703506,26771.0,0.1956,0.4456,0.3468,0.012,0.0,0.0
2249,7/5/2022 19:39,13,7/5/2022 19:39,70750,251.6,48.005143,7.855187,-0.31,24.23,4.3,45.7,1.31,14.056,270.2811584,24.18632753,-0.35367247,27111.0,0.2236,0.4244,0.3432,0.0088,0.0,0.0
2250,7/5/2022 19:39,13,7/5/2022 19:39,70756,252.3,48.005488,7.85525,-0.41,24.12,4.5,45.9,1.28,14.026,270.1393127,24.07540553,-0.454594467,27111.0,0.2236,0.4244,0.3432,0.0088,0.0,0.0
2251,7/5/2022 19:39,13,7/5/2022 19:39,70784,256.3,48.006173,7.856105,-0.41,24.12,4.6,46.0,1.308,14.054,270.421814,24.07724179,-0.452758209,27766.0,0.4612,0.1584,0.3752,0.0052,0.0,0.0
2255,7/5/2022 19:40,13,7/5/2022 19:40,70815,241.2,48.006503,7.857408,-0.92,23.6,6.3,47.9,1.391,14.202,269.5361938,23.55148526,-0.96851474,28091.0,0.5336,0.1124,0.3204,0.0336,0.0,0.0
2256,7/5/2022 19:40,13,7/5/2022 19:40,70842,242.8,48.007265,7.856715,-0.92,23.6,6.6,48.2,1.473,14.284,268.3292542,23.54364015,-0.976359848,28413.0,0.264,0.2008,0.5036,0.0316,0.0,0.0
2257,7/5/2022 19:40,13,7/5/2022 19:40,70848,249.2,48.007417,7.856255,-0.92,23.6,7.1,48.7,1.609,14.42,267.1779175,23.53615646,-0.983843536,28735.0,0.2168,0.4276,0.3252,0.0304,0.0,0.0
2258,7/5/2022 19:40,13,7/5/2022 19:40,70854,246.2,48.007462,7.855705,-0.92,23.6,6.8,48.4,1.527,14.338,266.3609314,23.53084605,-0.989153946,28735.0,0.2168,0.4276,0.3252,0.0304,0.0,0.0
2264,7/5/2022 19:42,13,7/5/2022 19:42,70925,256.3,48.010382,7.856798,-1.08,23.4,7.5,49.6,1.589,14.513,261.442688,23.29887747,-1.181122528,30654.0,0.2888,0.3224,0.3272,0.0616,0.0,0.0
2269,7/5/2022 19:43,13,7/5/2022 19:43,70983,252.7,48.010422,7.859672,-1.37,23.09,9.4,51.7,1.86,14.829,261.3036194,22.98797353,-1.472026474,30659.0,0.394,0.2496,0.3296,0.0268,0.0,0.0
2270,7/5/2022 19:43,13,7/5/2022 19:43,70992,252.6,48.010753,7.860033,-1.37,23.09,9.3,51.6,1.833,14.803,260.3011169,22.98145726,-1.47854274,30901.0,0.3204,0.3084,0.3252,0.046,0.0,0.0
2301,7/5/2022 19:49,13,7/5/2022 19:49,71394,269.9,48.020515,7.862388,-1.94,22.37,7.7,51.5,0.809,14.123,264.7216797,22.29019092,-2.019809082,35747.0,0.4304,0.1904,0.3316,0.0476,0.0,0.0
2306,7/5/2022 19:50,13,7/5/2022 19:50,71447,277.4,48.0207,7.863155,-1.6,22.68,7.2,51.0,0.988,14.259,266.8899841,22.6142849,-1.665715103,35748.0,0.4316,0.152,0.3512,0.0652,0.0,0.0
2311,7/5/2022 19:51,13,7/5/2022 19:51,71501,266.5,48.02157,7.862948,-1.99,22.26,10.8,54.4,1.617,14.842,259.2377319,22.14454526,-2.105454742,36116.0,0.3112,0.2064,0.4588,0.0236,0.0,0.0
2312,7/5/2022 19:51,13,7/5/2022 19:51,71508,264.9,48.021812,7.862975,-2.1,22.16,10.5,54.2,1.45,14.675,257.386322,22.03251109,-2.227488907,36116.0,0.3112,0.2064,0.4588,0.0236,0.0,0.0
2319,7/5/2022 19:52,13,7/5/2022 19:52,71576,248.7,48.023728,7.863268,-1.96,22.26,9.6,53.3,1.307,14.539,255.0930786,22.11760501,-2.102394989,37036.0,0.422,0.2176,0.3016,0.0588,0.0,0.0
2320,7/5/2022 19:53,13,7/5/2022 19:53,71585,248.9,48.02399,7.863293,-1.84,22.37,8.7,52.7,1.168,14.452,255.2649536,22.2287222,-1.981277802,37036.0,0.422,0.2176,0.3016,0.0588,0.0,0.0
2321,7/5/2022 19:53,13,7/5/2022 19:53,71616,261.3,48.025447,7.863737,-1.84,22.37,8.5,52.5,1.118,14.402,256.7916565,22.23864577,-1.971354233,37733.0,0.2464,0.354,0.3552,0.0444,0.0,0.0
2322,7/5/2022 19:53,13,7/5/2022 19:53,71623,262.3,48.025677,7.863838,-2.15,22.06,9.4,53.3,1.075,14.359,257.0150757,21.93009799,-2.279902008,37733.0,0.2464,0.354,0.3552,0.0444,0.0,0.0
2323,7/5/2022 19:53,13,7/5/2022 19:53,71630,264.7,48.025987,7.864005,-2.15,22.06,9.2,53.2,1.025,14.309,258.309845,21.93851399,-2.271486008,37908.0,0.2868,0.2676,0.3256,0.12,0.0,0.0
2324,7/5/2022 19:53,13,7/5/2022 19:53,71637,266.2,48.02628,7.864155,-2.25,21.95,9.5,53.5,1.035,14.319,258.9267273,21.83252373,-2.367476273,37908.0,0.2868,0.2676,0.3256,0.12,0.0,0.0
2325,7/5/2022 19:54,13,7/5/2022 19:54,71643,268.4,48.026522,7.864293,-2.44,21.75,9.9,53.9,0.948,14.24,259.8460083,21.63849905,-2.551500946,38082.0,0.296,0.3228,0.3212,0.06,0.0,0.0
2329,7/5/2022 19:54,13,7/5/2022 19:54,71691,255.0,48.028812,7.865558,-2.64,21.54,10.2,54.3,0.867,14.159,260.6483765,21.43371445,-2.746285553,38924.0,0.2668,0.336,0.3152,0.082,0.0,0.0
2403,7/5/2022 20:10,13,7/5/2022 20:10,72623,249.9,48.025642,7.860167,-1.08,22.16,1.8,51.1,-0.212,13.848,248.0543518,21.97185329,-1.268146713,37728.0,0.1928,0.424,0.3192,0.064,0.0,0.0
2404,7/5/2022 20:10,13,7/5/2022 20:10,72633,256.5,48.025175,7.86016,-0.98,22.26,1.7,51.0,-0.15,13.909,248.5525818,22.07509178,-1.164908218,37554.0,0.0984,0.5088,0.3708,0.022,0.0,0.0
2405,7/5/2022 20:10,13,7/5/2022 20:10,72643,262.1,48.024758,7.860192,-0.98,22.26,1.7,51.0,-0.15,13.909,249.3482056,22.08026334,-1.159736664,37380.0,0.1188,0.4616,0.4188,0.0008,0.0,0.0
2420,7/5/2022 20:13,13,7/5/2022 20:13,72822,252.6,48.020347,7.85387,-0.45,22.57,1.8,51.8,0.327,14.402,247.8530579,22.38054488,-0.639455124,35550.0,0.2276,0.3436,0.38,0.0488,0.0,0.0
2436,7/5/2022 20:16,13,7/5/2022 20:16,73016,253.4,48.015277,7.849467,0.45,23.3,-2.0,48.7,0.038,14.156,251.9626923,23.1372575,0.2872575,33260.0,0.14,0.4896,0.3472,0.0232,0.0,0.0
2437,7/5/2022 20:17,13,7/5/2022 20:17,73025,253.3,48.015222,7.850067,0.5,23.3,-2.3,48.5,-0.007,14.102,251.9820862,23.13738356,0.33738356,33260.0,0.14,0.4896,0.3472,0.0232,0.0,0.0
2439,7/5/2022 20:17,13,7/5/2022 20:17,73042,262.7,48.014518,7.850165,0.6,23.4,-3.1,47.8,-0.136,13.973,252.6546631,23.24175531,0.44175531,33047.0,0.1092,0.4496,0.3636,0.0776,0.0,0.0
2440,7/5/2022 20:17,13,7/5/2022 20:17,73052,266.7,48.01405,7.850032,0.5,23.3,-3.6,47.2,-0.383,13.727,253.6864471,23.14846191,0.348461906,32822.0,0.1824,0.3228,0.4388,0.056,0.0,0.0
2442,7/5/2022 20:18,13,7/5/2022 20:18,73092,270.8,48.011762,7.849325,0.35,23.09,-4.2,46.9,-0.674,13.452,253.6225586,22.93804663,0.198046631,31369.0,0.0092,0.4116,0.5792,0.0,0.0,0.0
2443,7/5/2022 20:18,13,7/5/2022 20:18,73107,262.0,48.011288,7.849198,0.35,23.09,-4.2,46.9,-0.674,13.452,254.3087311,22.94250675,0.202506752,31127.0,0.09,0.5516,0.3524,0.006,0.0,0.0
2444,7/5/2022 20:18,13,7/5/2022 20:18,73115,260.5,48.011282,7.849208,0.35,23.09,-4.0,47.1,-0.621,13.505,254.3087311,22.94250675,0.202506752,31127.0,0.09,0.5516,0.3524,0.006,0.0,0.0
2445,7/5/2022 20:18,13,7/5/2022 20:18,73125,260.3,48.011277,7.849212,0.35,23.09,-4.0,47.1,-0.621,13.505,254.3087311,22.94250675,0.202506752,31127.0,0.09,0.5516,0.3524,0.006,0.0,0.0
2446,7/5/2022 20:19,13,7/5/2022 20:19,73157,257.7,48.011108,7.84927,0.4,23.09,-4.8,46.6,-0.803,13.372,255.4050293,22.94963269,0.25963269,31127.0,0.09,0.5516,0.3524,0.006,0.0,0.0
2447,7/5/2022 20:19,13,7/5/2022 20:19,73166,257.7,48.011108,7.849272,0.4,23.09,-4.8,46.6,-0.803,13.372,255.4050293,22.94963269,0.25963269,31127.0,0.09,0.5516,0.3524,0.006,0.0,0.0
2448,7/5/2022 20:19,13,7/5/2022 20:19,73174,257.8,48.01095,7.849368,0.4,23.09,-4.8,46.6,-0.803,13.372,255.4050293,22.94963269,0.25963269,31127.0,0.09,0.5516,0.3524,0.006,0.0,0.0
2452,7/5/2022 20:20,13,7/5/2022 20:20,73226,265.9,48.009385,7.848935,0.11,22.78,-4.9,46.7,-1.048,13.152,259.7497253,22.66787321,-0.002126785,30017.0,0.4516,0.1304,0.352,0.066,0.0,0.0
2453,7/5/2022 20:20,13,7/5/2022 20:20,73233,267.0,48.009207,7.848658,0.11,22.78,-4.8,46.8,-1.022,13.178,259.7904358,22.66813783,-0.001862167,30016.0,0.3584,0.3112,0.3264,0.004,0.0,0.0
2454,7/5/2022 20:20,13,7/5/2022 20:20,73241,269.0,48.009235,7.848277,0.11,22.78,-4.7,46.9,-0.996,13.204,259.3760376,22.66544424,-0.004555756,30016.0,0.3584,0.3112,0.3264,0.004,0.0,0.0
2458,7/5/2022 20:21,13,7/5/2022 20:21,73296,257.6,48.007822,7.845915,0.15,22.78,-4.5,47.3,-0.904,13.308,260.9363403,22.67558621,0.045586212,29043.0,0.1984,0.232,0.4392,0.1304,0.0,0.0
2533,7/5/2022 20:36,13,7/5/2022 20:36,74161,268.1,48.004145,7.841312,0.77,22.78,-4.8,49.0,-0.426,13.802,265.6578674,22.70627614,0.696276138,26410.0,0.4384,0.206,0.3432,0.0124,0.0,0.0
2547,7/5/2022 20:39,13,7/5/2022 20:39,74342,269.1,48.002282,7.84012,1.22,23.09,-5.9,48.4,-0.338,13.902,269.6659241,23.04232851,1.172328506,25048.0,0.0888,0.5172,0.3932,0.0008,0.0,0.0
2555,7/5/2022 20:40,13,7/5/2022 20:40,74427,264.9,47.99954,7.843417,0.63,22.47,-4.2,50.2,-0.375,13.853,272.3757019,22.43994206,0.599942062,22673.0,0.1628,0.458,0.378,0.0012,0.0,0.0
2556,7/5/2022 20:40,13,7/5/2022 20:40,74454,265.9,47.998495,7.842962,0.42,22.26,-4.3,50.1,-0.571,13.657,272.8551331,22.23305836,0.393058365,21992.0,0.0916,0.3552,0.5508,0.0024,0.0,0.0
2558,7/5/2022 20:41,13,7/5/2022 20:41,74472,267.6,47.997775,7.842433,0.34,22.16,-3.4,51.1,-0.407,13.848,274.9909363,22.14694109,0.326941086,21651.0,0.0248,0.1884,0.7852,0.0016,0.0,0.0
2559,7/5/2022 20:41,13,7/5/2022 20:41,74480,271.8,47.997342,7.841997,0.34,22.16,-3.2,51.4,-0.332,13.923,273.6925659,22.13850168,0.318501678,21311.0,0.0564,0.5264,0.4168,0.0004,0.0,0.0
2560,7/5/2022 20:41,13,7/5/2022 20:41,74490,269.7,47.996878,7.841595,0.24,22.06,-3.1,51.5,-0.393,13.861,272.3027649,22.02946797,0.209467972,20970.0,0.014,0.626,0.352,0.008,0.0,0.0
2566,7/5/2022 20:42,13,7/5/2022 20:42,74575,260.5,47.994202,7.842043,0.08,21.85,-1.7,52.9,-0.18,14.058,276.687439,21.84796835,0.077968353,18931.0,0.1612,0.1192,0.7188,0.0008,0.0,0.0
2567,7/5/2022 20:43,13,7/5/2022 20:43,74587,261.1,47.99367,7.842438,0.03,21.75,-1.8,53.0,-0.243,13.995,276.9889832,21.74992839,0.029928391,18251.0,0.1364,0.4084,0.4512,0.004,0.0,0.0
2568,7/5/2022 20:43,13,7/5/2022 20:43,74596,260.4,47.993263,7.842782,-0.07,21.64,-1.7,53.1,-0.306,13.932,276.18573,21.63470724,-0.075292755,17912.0,0.0912,0.4624,0.4436,0.0028,0.0,0.0
2569,7/5/2022 20:43,13,7/5/2022 20:43,74605,258.1,47.992885,7.843023,-0.07,21.64,-1.3,53.5,-0.208,14.029,275.486969,21.6301653,-0.079834702,17912.0,0.0912,0.4624,0.4436,0.0028,0.0,0.0
2570,7/5/2022 20:43,13,7/5/2022 20:43,74613,257.3,47.99249,7.843482,-0.17,21.54,-1.3,53.5,-0.296,13.942,276.1422729,21.53442477,-0.175575226,17573.0,0.1596,0.364,0.4736,0.0028,0.0,0.0
2573,7/5/2022 20:44,13,7/5/2022 20:44,74654,263.6,47.991048,7.844787,-0.13,21.54,-0.8,54.1,-0.117,14.111,273.2529602,21.51564424,-0.154355759,16555.0,0.3628,0.2964,0.3368,0.004,0.0,0.0
2576,7/5/2022 19:31,17,7/5/2022 19:31,70270,294.2,47.993608,7.845092,1.1,25.84,-1.2,39.7,0.72,13.466,283.2702942,25.88075691,1.140756912,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0
2583,7/5/2022 19:32,17,7/5/2022 19:32,70348,303.7,47.996318,7.846458,1.13,25.84,-1.4,39.3,0.683,13.329,282.5479431,25.87606163,1.16606163,20297.0,0.116,0.4844,0.3852,0.0144,0.0,0.0
2592,7/5/2022 19:34,17,7/5/2022 19:34,70474,288.8,47.998963,7.847145,1.07,25.74,0.3,41.0,1.208,13.835,277.4151001,25.74269815,1.072698151,22339.0,0.146,0.4628,0.3808,0.0104,0.0,0.0
2593,7/5/2022 19:34,17,7/5/2022 19:34,70483,285.7,47.999102,7.846523,1.07,25.74,-0.6,40.1,0.91,13.537,276.513855,25.73684006,1.066840057,22338.0,0.0276,0.644,0.3284,0.0,0.0,0.0
2600,7/5/2022 19:36,17,7/5/2022 19:36,70577,267.2,48.001372,7.842847,0.92,25.53,-1.1,39.9,0.605,13.299,268.9710693,25.47781195,0.867811951,24372.0,0.2472,0.3608,0.3748,0.0172,0.0,0.0
2601,7/5/2022 19:36,17,7/5/2022 19:36,70585,267.5,48.001542,7.842417,0.92,25.53,-1.3,39.7,0.552,13.246,268.907959,25.47740173,0.867401733,24372.0,0.2472,0.3608,0.3748,0.0172,0.0,0.0
2603,7/5/2022 19:36,17,7/5/2022 19:36,70604,265.9,48.002318,7.84191,0.92,25.53,-1.4,39.7,0.525,13.219,269.364502,25.48036926,0.870369263,25051.0,0.1144,0.4828,0.3808,0.022,0.0,0.0
2618,7/5/2022 19:39,17,7/5/2022 19:39,70783,264.1,48.00609,7.836028,0.69,25.23,0.1,41.4,0.808,13.554,261.9345398,25.13207451,0.592074509,27736.0,0.078,0.3128,0.3984,0.2108,0.0,0.0
2619,7/5/2022 19:40,17,7/5/2022 19:40,70813,271.0,48.006252,7.835887,0.71,25.23,-0.1,41.5,0.769,13.58,261.9345398,25.13207451,0.612074509,28059.0,0.1888,0.1248,0.4632,0.2232,0.0,0.0
2620,7/5/2022 19:40,17,7/5/2022 19:40,70822,271.4,48.006388,7.835865,0.71,25.23,-0.2,41.4,0.743,13.554,261.7223816,25.13069548,0.61069548,28059.0,0.1888,0.1248,0.4632,0.2232,0.0,0.0
2621,7/5/2022 19:40,17,7/5/2022 19:40,70830,271.4,48.006465,7.835815,0.71,25.23,-0.5,41.1,0.637,13.449,261.7223816,25.13069548,0.61069548,28059.0,0.1888,0.1248,0.4632,0.2232,0.0,0.0
2622,7/5/2022 19:40,17,7/5/2022 19:40,70839,274.9,48.006643,7.835843,0.71,25.23,-0.4,41.2,0.664,13.475,261.486145,25.12915994,0.609159943,28059.0,0.1888,0.1248,0.4632,0.2232,0.0,0.0
2623,7/5/2022 19:40,17,7/5/2022 19:40,70849,277.5,48.006885,7.836062,0.6,25.12,-0.2,41.4,0.65,13.461,261.1297913,25.01684364,0.496843643,28382.0,0.0692,0.0644,0.846,0.0204,0.0,0.0
2625,7/5/2022 19:41,17,7/5/2022 19:41,70882,281.4,48.007645,7.835752,0.63,25.12,-1.3,40.6,0.318,13.2,257.8434753,24.99548259,0.50548259,29028.0,0.1836,0.3728,0.4368,0.0068,0.0,0.0
2632,7/5/2022 19:42,17,7/5/2022 19:42,70952,257.4,48.009563,7.83249,0.65,25.12,-1.7,40.4,0.223,13.148,255.0924072,24.97760065,0.507600647,30315.0,0.1972,0.3548,0.388,0.06,0.0,0.0
2633,7/5/2022 19:42,17,7/5/2022 19:42,70961,257.6,48.009915,7.832153,0.65,25.12,-1.6,40.5,0.249,13.174,254.6364594,24.97463699,0.504636986,30618.0,0.1192,0.4604,0.3772,0.0432,0.0,0.0
2634,7/5/2022 19:43,17,7/5/2022 19:43,70989,262.2,48.010743,7.833387,0.66,25.12,-1.9,40.4,0.178,13.148,253.9296722,24.97004287,0.51004287,31103.0,0.13,0.53,0.3016,0.0384,0.0,0.0
2664,7/5/2022 19:49,17,7/5/2022 19:49,71342,257.8,48.019878,7.844522,0.4,24.72,-1.1,42.7,0.216,13.529,245.5604401,24.51564286,0.19564286,35536.0,0.4028,0.1464,0.418,0.0328,0.0,0.0
2669,7/5/2022 19:50,17,7/5/2022 19:50,71407,257.7,48.021213,7.848397,0.85,25.12,-1.0,42.8,0.634,13.905,245.3042145,24.91397739,0.643977394,35910.0,0.248,0.2604,0.4704,0.0212,0.0,0.0
2706,7/5/2022 19:57,17,7/5/2022 19:57,71831,249.1,48.024942,7.855893,0.11,24.2,0.8,45.3,0.589,13.936,243.7476959,23.98386002,-0.106139977,37547.0,0.1892,0.4096,0.398,0.0032,0.0,0.0
2714,7/5/2022 19:58,17,7/5/2022 19:58,71922,247.6,48.027158,7.857227,0.07,24.1,0.8,45.7,0.534,13.963,238.8320618,23.8519084,-0.178091599,38419.0,0.1368,0.5112,0.3196,0.0324,0.0,0.0
2724,7/5/2022 20:00,17,7/5/2022 20:00,72047,242.5,48.030233,7.85737,-0.33,23.59,4.0,49.9,1.132,14.776,237.4562836,23.33296584,-0.587034157,39374.0,0.0944,0.4628,0.4276,0.0152,0.0,0.0
2739,7/5/2022 20:03,17,7/5/2022 20:03,72225,240.3,48.032137,7.85746,-1.02,22.67,4.6,51.7,0.68,14.45,236.5877533,22.4073204,-1.282679604,40144.0,0.0388,0.4468,0.4952,0.0192,0.0,0.0
2740,7/5/2022 20:03,17,7/5/2022 20:03,72235,247.4,48.031925,7.856973,-1.02,22.67,4.6,51.7,0.68,14.45,236.9496613,22.4096728,-1.280327202,39989.0,0.0168,0.4692,0.4904,0.0236,0.0,0.0
2741,7/5/2022 20:04,17,7/5/2022 20:04,72244,255.1,48.031723,7.856508,-0.95,22.67,4.2,51.7,0.601,14.45,236.3912964,22.40604343,-1.213956573,39989.0,0.0168,0.4692,0.4904,0.0236,0.0,0.0
2742,7/5/2022 20:04,17,7/5/2022 20:04,72250,256.1,48.031615,7.856173,-0.95,22.67,4.1,51.6,0.579,14.427,236.1287689,22.404337,-1.215663002,39834.0,0.042,0.25,0.696,0.012,0.0,0.0
2743,7/5/2022 20:04,17,7/5/2022 20:04,72260,258.2,48.031447,7.855607,-0.95,22.67,4.1,51.6,0.579,14.427,235.59198,22.40084787,-1.21915213,39833.0,0.142,0.4676,0.3792,0.0112,0.0,0.0
2744,7/5/2022 20:04,17,7/5/2022 20:04,72287,252.9,48.030913,7.85407,-0.84,22.77,4.2,51.7,0.702,14.55,236.6017151,22.50741115,-1.102588852,39677.0,0.1292,0.5212,0.3244,0.0252,0.0,0.0
2747,7/5/2022 20:05,17,7/5/2022 20:05,72317,250.7,48.030353,7.852618,-0.48,23.08,3.0,50.9,0.689,14.6,234.4737701,22.80357951,-0.756420494,39521.0,0.1132,0.2836,0.5848,0.0184,0.0,0.0
2748,7/5/2022 20:05,17,7/5/2022 20:05,72326,249.1,48.030118,7.852108,-0.48,23.08,2.9,50.8,0.643,14.554,234.6435547,22.80468311,-0.755316895,39366.0,0.12,0.374,0.502,0.004,0.0,0.0
2751,7/5/2022 20:06,17,7/5/2022 20:06,72372,241.6,48.031172,7.85052,-0.4,23.08,2.1,50.3,0.484,14.438,233.9434052,22.80013213,-0.679867867,39826.0,0.0564,0.0916,0.852,0.0,0.0,0.0
2757,7/5/2022 20:07,17,7/5/2022 20:07,72437,239.0,48.033413,7.849142,-0.76,22.67,4.0,52.6,0.709,14.72,232.3497772,22.37977355,-1.050226448,40464.0,0.1064,0.4616,0.3372,0.0948,0.0,0.0
2833,7/5/2022 20:23,17,7/5/2022 20:23,73400,256.8,48.013383,7.84024,0.86,23.39,-5.7,46.2,-0.671,13.492,251.4428711,23.22387866,0.693878662,32324.0,0.05,0.5336,0.41,0.0064,0.0,0.0
2884,7/5/2022 20:33,17,7/5/2022 20:33,74005,270.5,48.006655,7.84621,-0.1,22.06,-2.5,50.9,-0.536,13.707,264.2457581,21.97709743,-0.182902573,28074.0,0.402,0.214,0.3628,0.0212,0.0,0.0
2885,7/5/2022 20:33,17,7/5/2022 20:33,74011,273.1,48.006465,7.84644,0.21,22.36,-3.4,50.0,-0.534,13.709,264.8123169,22.28078006,0.13078006,28075.0,0.3876,0.2372,0.3668,0.0084,0.0,0.0
2886,7/5/2022 20:33,17,7/5/2022 20:33,74018,278.3,48.006267,7.8467,0.31,22.46,-3.7,49.7,-0.527,13.716,265.5622559,22.38565466,0.235654663,27752.0,0.3756,0.3052,0.3112,0.008,0.0,0.0
2887,7/5/2022 20:33,17,7/5/2022 20:33,74024,281.5,48.006065,7.846852,0.41,22.57,-4.2,49.2,-0.565,13.678,266.0707703,22.49896001,0.338960007,27752.0,0.3756,0.3052,0.3112,0.008,0.0,0.0
2906,7/5/2022 20:37,17,7/5/2022 20:37,74255,286.3,48.001387,7.8472,1.34,23.28,-6.7,47.3,-0.485,13.726,274.3256836,23.26261694,1.322616943,24039.0,0.2156,0.4376,0.328,0.0188,0.0,0.0
