,Time_UTC,System_ID,Time_UTC_1,Seconds_in_day,Altitude,Latitude,Longitude,Temperature_diff_K,Absolute_temperature_degC,Relhumidity_diff_percent,Relhumidity_percent,Vapourpressure_diff_hPa,Vapourpressure_hPa,GPS_Altitude,T_adjusted,T_diff_adjusted,id,lc_tree,lc_pavd,lc_bldn,lc_grss,lc_watr,lc_soil,green
3459,6/29/2022 19:35,13,6/29/2022 19:35,70556,251.7,47.998108,7.843272,0.41,24.84,-3.1,53.5,-0.216,17.111,274.0572205,24.82087193325,0.39087193325,21653.0,0.1132,0.1212,0.7604,0.0052,0.0,0.0,0.11839999999999999
3461,6/29/2022 19:36,13,6/29/2022 19:36,70578,255.8,47.99901,7.84401,0.46,24.84,-3.4,53.2,-0.262,16.994,274.4290161,24.82328860465,0.443288604649999,22334.0,0.3016,0.2836,0.4052,0.0096,0.0,0.0,0.3112
3467,6/29/2022 19:37,13,6/29/2022 19:37,70645,259.1,47.999945,7.841478,0.4,24.74,-3.3,53.5,-0.301,17.007,272.0840149,24.70804609685,0.368046096849999,23010.0,0.2288,0.29,0.4792,0.002,0.0,0.0,0.2308
3468,6/29/2022 19:37,13,6/29/2022 19:37,70675,254.4,48.00067,7.839478,0.6,24.95,-3.0,53.8,-0.003,17.305,270.2617798,24.9062015687,0.556201568699999,23687.0,0.1328,0.4444,0.4212,0.0016,0.0,0.0,0.1344
3469,6/29/2022 19:38,13,6/29/2022 19:38,70685,252.7,48.000858,7.838875,0.64,24.95,-2.9,53.9,0.074,17.335,269.997467,24.9044835355,0.5944835355,23686.0,0.0608,0.3772,0.5576,0.0044,0.0,0.0,0.0652
3487,6/29/2022 19:41,13,6/29/2022 19:41,70894,252.1,48.005255,7.826947,0.08,24.23,-0.4,56.8,0.271,17.485,255.7952271,24.09216897615,-0.0578310238500013,27400.0,0.1828,0.2628,0.5368,0.0176,0.0,0.0,0.2004
3575,6/29/2022 19:59,13,6/29/2022 19:59,71985,235.9,48.024623,7.808212,-2.04,21.44,13.1,74.2,1.558,19.204,232.0042877,21.14752787005,-2.33247212995,37476.0,0.5072,0.0196,0.4668,0.0064,0.0,0.0,0.5136
3612,6/29/2022 20:06,13,6/29/2022 20:06,72417,226.6,48.027243,7.805002,-1.87,21.23,13.5,76.3,1.755,19.51,227.045639,20.9052966535,-2.1947033465,38516.0,0.3028,0.232,0.4052,0.06,0.0,0.0,0.3628
3698,6/29/2022 20:24,13,6/29/2022 20:24,73494,234.1,48.016008,7.801725,-1.07,21.33,7.2,73.1,0.976,18.798,231.6873322,21.0354676593,-1.3645323407,33830.0,0.1204,0.3832,0.46,0.0364,0.0,0.0,0.1568
3699,6/29/2022 20:25,13,6/29/2022 20:25,73500,236.8,48.015792,7.801858,-0.12,22.26,3.7,69.5,1.145,18.951,231.5739136,21.9647304384,-0.415269561600001,33617.0,0.2028,0.3732,0.4076,0.0164,0.0,0.0,0.2192
3700,6/29/2022 20:25,13,6/29/2022 20:25,73509,241.8,48.01544,7.802102,-0.12,22.26,3.3,69.1,1.044,18.85,232.293045,21.9694047925,-0.410595207500001,33617.0,0.2028,0.3732,0.4076,0.0164,0.0,0.0,0.2192
3701,6/29/2022 20:25,13,6/29/2022 20:25,73519,244.1,48.015333,7.802388,-0.01,22.37,2.6,68.4,0.959,18.765,233.3121643,22.08602906795,-0.29397093205,33403.0,0.124,0.3316,0.4988,0.0456,0.0,0.0,0.1696
3731,6/29/2022 20:31,13,6/29/2022 20:31,73899,258.5,48.01043,7.811915,0.88,23.09,-2.6,63.8,0.521,18.299,243.6591034,22.8732841721,0.6632841721,30829.0,0.178,0.2884,0.4376,0.096,0.0,0.0,0.274
3752,6/29/2022 20:35,13,6/29/2022 20:35,74143,256.9,48.004693,7.821983,0.5,22.57,-1.9,65.0,0.313,18.075,254.4607239,22.42349470535,0.353494705349998,26721.0,0.2284,0.3256,0.446,0.0,0.0,0.0,0.2284
3779,6/29/2022 20:41,13,6/29/2022 20:41,74486,267.7,47.997432,7.838498,0.37,22.26,-1.9,65.6,0.153,17.892,271.3614807,22.22334962455,0.333349624549998,21306.0,0.106,0.3796,0.5144,0.0,0.0,0.0,0.106
3792,6/29/2022 20:43,13,6/29/2022 20:43,74636,272.8,47.9943,7.841793,0.21,22.06,-1.0,66.7,0.23,17.945,276.687439,22.0579683535,0.207968353499999,18930.0,0.1364,0.342,0.5144,0.0072,0.0,0.0,0.1436
3793,6/29/2022 20:44,13,6/29/2022 20:44,74664,271.3,47.993957,7.8434,0.11,21.95,-1.0,66.8,0.122,17.858,280.6126709,21.97348236085,0.13348236085,18593.0,0.0612,0.3792,0.5596,0.0,0.0,0.0,0.0612
3794,6/29/2022 20:44,13,6/29/2022 20:44,74676,269.2,47.993857,7.844238,0.01,21.85,-0.8,67.0,0.06,17.796,282.012085,21.8825785525,0.0425785524999986,18594.0,0.106,0.4544,0.4396,0.0,0.0,0.0,0.106
3795,6/29/2022 20:44,13,6/29/2022 20:44,74685,269.3,47.993763,7.844962,-0.1,21.75,-0.5,67.3,0.022,17.759,283.2702942,21.7907569123,-0.0592430876999991,18595.0,0.0196,0.2096,0.7708,0.0,0.0,0.0,0.0196
3804,6/29/2022 19:34,17,6/29/2022 19:34,70475,284.6,47.992193,7.843623,0.57,25.02,-1.6,54.9,0.426,17.732,275.8603821,25.01259248365,0.56259248365,17233.0,0.188,0.39,0.4176,0.0044,0.0,0.0,0.1924
3805,6/29/2022 19:34,17,6/29/2022 19:34,70481,282.3,47.992395,7.843473,0.47,24.92,-0.9,55.6,0.54,17.846,275.8603821,24.91259248365,0.46259248365,17573.0,0.1596,0.364,0.4736,0.0028,0.0,0.0,0.1624
3806,6/29/2022 19:34,17,6/29/2022 19:34,70490,275.7,47.992718,7.843233,0.47,24.92,-0.8,55.7,0.566,17.872,275.9900818,24.9134355317,0.463435531700001,17572.0,0.1596,0.1764,0.6632,0.0008,0.0,0.0,0.1604
3809,6/29/2022 19:35,17,6/29/2022 19:35,70532,257.5,47.99445,7.841748,0.39,24.82,-1.6,55.0,0.221,17.548,276.5928345,24.81735342425,0.387353424250001,18930.0,0.1364,0.342,0.5144,0.0072,0.0,0.0,0.1436
3821,6/29/2022 19:37,17,6/29/2022 19:37,70670,293.9,47.999062,7.84394,0.78,25.12,-3.2,53.6,0.125,17.433,273.7427979,25.09882818635,0.75882818635,22334.0,0.3016,0.2836,0.4052,0.0096,0.0,0.0,0.3112
3831,6/29/2022 19:39,17,6/29/2022 19:39,70794,306.0,47.999283,7.846855,1.08,25.33,-4.2,52.8,0.137,17.376,275.9512634,25.3231832121,1.0731832121,22678.0,0.1252,0.3716,0.502,0.0012,0.0,0.0,0.1264
3845,6/29/2022 19:42,17,6/29/2022 19:42,70977,283.2,48.002338,7.848022,0.8,24.92,-2.6,54.9,0.343,17.64,273.8725281,24.89967143265,0.779671432650001,25060.0,0.1416,0.2032,0.6484,0.0068,0.0,0.0,0.1484
3846,6/29/2022 19:43,17,6/29/2022 19:43,70984,280.3,48.002533,7.848167,0.7,24.82,-2.9,54.9,0.167,17.522,273.3389587,24.79620323155,0.676203231549999,25060.0,0.1416,0.2032,0.6484,0.0068,0.0,0.0,0.1484
3849,6/29/2022 19:43,17,6/29/2022 19:43,71024,289.1,48.003868,7.848705,0.7,24.82,-2.0,55.8,0.449,17.804,270.5189514,24.7778731841,0.657873184099999,26081.0,0.4164,0.0816,0.4416,0.0604,0.0,0.0,0.4768
3864,6/29/2022 19:46,17,6/29/2022 19:46,71210,294.8,48.00747,7.848548,0.66,24.72,-2.3,55.8,0.312,17.686,264.981842,24.641881973,0.581881973000001,28724.0,0.1772,0.3712,0.4404,0.0112,0.0,0.0,0.18839999999999998
3865,6/29/2022 19:46,17,6/29/2022 19:46,71216,296.4,48.00768,7.84872,0.76,24.82,-2.2,55.8,0.431,17.804,263.5846558,24.7328002627,0.672800262699999,28724.0,0.1772,0.3712,0.4404,0.0112,0.0,0.0,0.18839999999999998
3866,6/29/2022 19:47,17,6/29/2022 19:47,71223,294.0,48.00792,7.848935,0.71,24.72,-2.6,55.5,0.258,17.583,262.9564209,24.62871673585,0.61871673585,29047.0,0.1872,0.296,0.5028,0.014,0.0,0.0,0.20120000000000002
3867,6/29/2022 19:47,17,6/29/2022 19:47,71249,286.1,48.008583,7.84947,0.71,24.72,-2.8,55.3,0.207,17.532,262.1522827,24.62348983755,0.613489837550001,29371.0,0.2188,0.3056,0.424,0.0516,0.0,0.0,0.2704
3941,6/29/2022 20:02,17,6/29/2022 20:02,72126,241.2,48.027837,7.83186,-1.57,21.75,7.1,69.0,0.505,18.218,232.877655,21.4632047575,-1.8567952425,38720.0,0.1304,0.3944,0.4524,0.0228,0.0,0.0,0.1532
4038,6/29/2022 20:22,17,6/29/2022 20:22,73329,265.9,48.012042,7.835552,0.74,23.18,-0.2,65.4,1.076,18.863,253.1609039,23.02504587535,0.585045875349999,31591.0,0.1916,0.3268,0.4092,0.0724,0.0,0.0,0.264
4045,6/29/2022 20:23,17,6/29/2022 20:23,73411,259.9,48.01068,7.83324,0.77,23.18,-1.4,64.2,0.738,18.537,253.6292877,23.02809037005,0.618090370049999,30861.0,0.1784,0.3872,0.422,0.0124,0.0,0.0,0.1908
4046,6/29/2022 20:23,17,6/29/2022 20:23,73419,259.5,48.010473,7.83296,0.87,23.28,-2.0,63.7,0.7,18.499,253.835022,23.129427643,0.719427642999999,30861.0,0.1784,0.3872,0.422,0.0124,0.0,0.0,0.1908
4060,6/29/2022 20:26,17,6/29/2022 20:26,73582,264.2,48.0071,7.83641,1.34,23.69,-3.9,62.0,0.669,18.475,261.0562744,23.5863657836,1.2363657836,28383.0,0.2444,0.1256,0.4452,0.1848,0.0,0.0,0.4292
4061,6/29/2022 20:26,17,6/29/2022 20:26,73590,265.6,48.00679,7.83624,1.34,23.69,-4.3,61.6,0.549,18.355,261.269165,23.5877495725,1.2377495725,28383.0,0.2444,0.1256,0.4452,0.1848,0.0,0.0,0.4292
4083,6/29/2022 20:31,17,6/29/2022 20:31,73863,272.7,48.0031,7.84226,1.58,23.79,-5.4,61.0,0.508,18.286,267.0355225,23.72523089625,1.51523089625,25391.0,0.1276,0.464,0.4068,0.0016,0.0,0.0,0.12919999999999998
4092,6/29/2022 20:32,17,6/29/2022 20:32,73971,268.7,48.002027,7.8453,1.52,23.69,-6.1,60.5,0.231,18.019,271.9317932,23.6570566558,1.4870566558,24716.0,0.2272,0.302,0.4652,0.0056,0.0,0.0,0.2328
4093,6/29/2022 20:33,17,6/29/2022 20:33,73980,272.9,48.001923,7.845615,1.42,23.59,-6.3,60.3,0.062,17.851,272.2975769,23.55943424985,1.38943424985,24716.0,0.2272,0.302,0.4652,0.0056,0.0,0.0,0.2328
4107,6/29/2022 20:35,17,6/29/2022 20:35,74157,283.9,47.99892,7.841343,1.31,23.39,-5.4,61.5,0.203,17.964,274.4396057,23.37335743705,1.29335743705,22330.0,0.1012,0.4448,0.4532,0.0008,0.0,0.0,0.102
4108,6/29/2022 20:36,17,6/29/2022 20:36,74164,286.7,47.998695,7.841152,1.35,23.39,-5.2,61.8,0.299,18.059,274.8784485,23.37620991525,1.33620991525,22330.0,0.1012,0.4448,0.4532,0.0008,0.0,0.0,0.102
4109,6/29/2022 20:36,17,6/29/2022 20:36,74171,289.6,47.998473,7.840988,1.24,23.28,-5.1,61.9,0.225,17.984,274.5977478,23.2643853607,1.2243853607,21989.0,0.2348,0.3004,0.4484,0.0164,0.0,0.0,0.25120000000000003
4110,6/29/2022 20:36,17,6/29/2022 20:36,74176,291.8,47.99828,7.840858,1.14,23.18,-5.0,62.1,0.15,17.909,274.0313416,23.1607037204,1.1207037204,21989.0,0.2348,0.3004,0.4484,0.0164,0.0,0.0,0.25120000000000003
4112,6/29/2022 20:36,17,6/29/2022 20:36,74211,300.3,47.997327,7.839605,1.24,23.28,-4.6,62.4,0.365,18.124,271.8893127,23.24678053255,1.20678053255,21307.0,0.3312,0.124,0.5348,0.01,0.0,0.0,0.3412
4117,6/29/2022 20:37,17,6/29/2022 20:37,74272,274.0,47.995352,7.838223,0.96,22.98,-2.7,64.3,0.585,18.334,272.6130676,22.9514849394,0.9314849394,19605.0,0.2804,0.1284,0.5876,0.0036,0.0,0.0,0.284
4118,6/29/2022 20:37,17,6/29/2022 20:37,74279,273.7,47.995143,7.838157,0.96,22.98,-3.4,63.7,0.401,18.151,272.9550781,22.95370800765,0.93370800765,19605.0,0.2804,0.1284,0.5876,0.0036,0.0,0.0,0.284
4121,6/29/2022 20:38,17,6/29/2022 20:38,74303,275.8,47.99435,7.837772,0.78,22.77,-2.9,64.4,0.355,18.111,273.2265015,22.74547225975,0.755472259749999,18924.0,0.34,0.1212,0.5196,0.0192,0.0,0.0,0.3592
4123,6/29/2022 20:38,17,6/29/2022 20:38,74338,277.2,47.99417,7.836963,0.68,22.67,-2.8,64.4,0.255,18.011,274.5793457,22.65426574705,0.664265747049999,18923.0,0.258,0.2808,0.458,0.0032,0.0,0.0,0.2612
4124,6/29/2022 20:39,17,6/29/2022 20:39,74345,277.0,47.994295,7.836597,0.72,22.67,-2.4,64.9,0.414,18.146,273.6029663,22.64791928095,0.697919280950001,18923.0,0.258,0.2808,0.458,0.0032,0.0,0.0,0.2612
4142,6/29/2022 20:42,17,6/29/2022 20:42,74572,275.1,47.993637,7.83941,0.39,22.26,-0.8,66.8,0.494,18.21,269.6664429,22.21233187885,0.34233187885,18247.0,0.178,0.3984,0.4152,0.0084,0.0,0.0,0.18639999999999998
4144,6/29/2022 20:43,17,6/29/2022 20:43,74590,287.8,47.994235,7.83976,0.41,22.26,-1.0,66.6,0.451,18.166,269.8771667,22.21370158355,0.36370158355,18927.0,0.0536,0.4464,0.4988,0.0012,0.0,0.0,0.0548
4145,6/29/2022 20:43,17,6/29/2022 20:43,74598,291.2,47.994497,7.839943,0.51,22.36,-1.1,66.6,0.553,18.267,269.7658997,22.31297834805,0.462978348049999,18928.0,0.1544,0.3592,0.4864,0.0,0.0,0.0,0.1544
4150,6/29/2022 20:44,17,6/29/2022 20:44,74659,290.1,47.995172,7.841372,0.52,22.36,-1.2,66.5,0.509,18.245,272.8860474,22.3332593081,0.493259308100001,19610.0,0.0644,0.4428,0.4924,0.0004,0.0,0.0,0.0648
4151,6/29/2022 20:44,17,6/29/2022 20:44,74666,285.7,47.995133,7.841752,0.52,22.36,-1.3,66.4,0.487,18.223,276.3911743,22.35604263295,0.516042632950001,19610.0,0.0644,0.4428,0.4924,0.0004,0.0,0.0,0.0648
4152,6/29/2022 20:44,17,6/29/2022 20:44,74695,283.6,47.994982,7.843088,0.62,22.46,-1.4,66.4,0.589,18.325,281.2632446,22.4877110899,0.647711089899999,19272.0,0.08,0.2444,0.6744,0.0012,0.0,0.0,0.08120000000000001
4153,6/29/2022 20:45,17,6/29/2022 20:45,74701,282.9,47.994955,7.843365,0.62,22.46,-1.6,66.3,0.536,18.303,281.2632446,22.4877110899,0.647711089899999,19273.0,0.0588,0.4796,0.4604,0.0012,0.0,0.0,0.06
4154,6/29/2022 20:45,17,6/29/2022 20:45,74707,283.5,47.994927,7.843603,0.72,22.57,-1.5,66.3,0.66,18.427,282.4650879,22.60552307135,0.755523071349999,19273.0,0.0588,0.4796,0.4604,0.0012,0.0,0.0,0.06
4155,6/29/2022 20:45,17,6/29/2022 20:45,74714,282.3,47.994897,7.843902,0.62,22.46,-1.7,66.1,0.491,18.258,283.5802917,22.50277189605,0.662771896049999,19274.0,0.002,0.366,0.6312,0.0008,0.0,0.0,0.0028
4156,6/29/2022 20:45,17,6/29/2022 20:45,74721,281.5,47.99488,7.8442,0.62,22.46,-1.7,66.1,0.491,18.258,284.6155396,22.5095010074,0.6695010074,19274.0,0.002,0.366,0.6312,0.0008,0.0,0.0,0.0028
4157,6/29/2022 20:45,17,6/29/2022 20:45,74747,298.2,47.994142,7.84461,0.62,22.46,-1.7,66.1,0.491,18.258,283.2242126,22.5004573819,0.660457381900001,18595.0,0.0196,0.2096,0.7708,0.0,0.0,0.0,0.0196
4158,6/29/2022 20:45,17,6/29/2022 20:45,74754,297.9,47.993897,7.844478,0.52,22.36,-1.8,66.0,0.346,18.112,282.9615173,22.39874986245,0.55874986245,18594.0,0.106,0.4544,0.4396,0.0,0.0,0.0,0.106
4159,6/29/2022 20:46,17,6/29/2022 20:46,74763,296.1,47.993823,7.84468,0.54,22.36,-1.5,66.4,0.465,18.223,282.9615173,22.39874986245,0.57874986245,18595.0,0.0196,0.2096,0.7708,0.0,0.0,0.0,0.0196
4160,6/29/2022 20:46,17,6/29/2022 20:46,74777,288.4,47.993712,7.84518,0.43,22.26,-1.3,66.6,0.386,18.144,283.2820129,22.30083308385,0.47083308385,18255.0,0.1172,0.332,0.5388,0.012,0.0,0.0,0.1292
4165,6/29/2022 19:33,19,6/29/2022 19:33,70428,296.6,47.992833,7.847065,-0.11,24.4,-1.8,54.3,-0.369,16.89,283.1301575,24.43984602375,-0.0701539762500018,17578.0,0.114,0.3804,0.5052,0.0004,0.0,0.0,0.1144
4166,6/29/2022 19:34,19,6/29/2022 19:34,70456,316.5,47.99257,7.848585,-0.05,24.4,-2.2,54.3,-0.417,16.89,285.9058838,24.4578882447,0.007888244699999,17580.0,0.0404,0.4576,0.5012,0.0008,0.0,0.0,0.0412
4167,6/29/2022 19:34,19,6/29/2022 19:34,70463,316.9,47.992783,7.848615,-0.05,24.4,-1.6,54.9,-0.228,17.078,286.1320801,24.45935852065,0.0093585206500009,17581.0,0.03,0.4956,0.4744,0.0,0.0,0.0,0.03
4168,6/29/2022 19:34,19,6/29/2022 19:34,70470,316.4,47.993018,7.84866,-0.05,24.4,-1.8,54.7,-0.309,16.997,286.2677612,24.4602404478,0.0102404477999983,17921.0,0.0448,0.4744,0.464,0.0,0.0168,0.0,0.0448
4169,6/29/2022 19:34,19,6/29/2022 19:34,70479,317.8,47.993325,7.848693,-0.05,24.4,-1.9,54.6,-0.336,16.971,286.3786316,24.4609611054,0.0109611054000005,17921.0,0.0448,0.4744,0.464,0.0,0.0168,0.0,0.0448
4170,6/29/2022 19:34,19,6/29/2022 19:34,70488,325.2,47.993612,7.848798,-0.05,24.4,-2.2,54.3,-0.417,16.89,286.6628418,24.4628084717,0.0128084716999986,18261.0,0.154,0.376,0.47,0.0,0.0,0.0,0.154
4171,6/29/2022 19:35,19,6/29/2022 19:35,70517,328.7,47.994563,7.849593,0.07,24.5,-2.6,54.0,-0.438,16.889,285.7036133,24.55657348645,0.126573486449999,18942.0,0.0456,0.4068,0.5476,0.0,0.0,0.0,0.0456
4172,6/29/2022 19:35,19,6/29/2022 19:35,70526,330.2,47.994858,7.849875,0.07,24.5,-2.7,53.9,-0.465,16.861,286.4693604,24.5615508426,0.131550842599999,19282.0,0.0592,0.5144,0.4264,0.0,0.0,0.0,0.0592
4173,6/29/2022 19:35,19,6/29/2022 19:35,70534,334.7,47.9951,7.85006,0.17,24.6,-3.3,53.3,-0.549,16.778,286.7443848,24.6633385012,0.233338501200001,19283.0,0.0068,0.4132,0.58,0.0,0.0,0.0,0.0068
4174,6/29/2022 19:35,19,6/29/2022 19:35,70544,336.1,47.995305,7.85027,0.17,24.6,-3.7,52.9,-0.658,16.669,287.3712158,24.6674129027,0.237412902699999,19623.0,0.0028,0.4436,0.5532,0.0004,0.0,0.0,0.0032
4175,6/29/2022 19:35,19,6/29/2022 19:35,70557,337.8,47.995668,7.850682,0.17,24.6,-3.8,52.8,-0.686,16.641,287.4892578,24.6681801757,0.2381801757,19964.0,0.0056,0.4284,0.5656,0.0004,0.0,0.0,0.006
4176,6/29/2022 19:36,19,6/29/2022 19:36,70584,345.1,47.996428,7.851417,0.22,24.6,-3.9,52.6,-0.696,16.56,285.3044128,24.6539786832,0.2739786832,20305.0,0.0116,0.3528,0.6356,0.0,0.0,0.0,0.0116
4177,6/29/2022 19:36,19,6/29/2022 19:36,70591,343.3,47.996645,7.85163,0.43,24.81,-4.6,52.0,-0.679,16.577,285.2856445,24.86385668925,0.483856689250001,20645.0,0.094,0.3696,0.532,0.0044,0.0,0.0,0.0984
4178,6/29/2022 19:36,19,6/29/2022 19:36,70600,344.4,47.996883,7.851958,0.53,24.91,-4.1,52.4,-0.435,16.82,285.2260742,24.9634694823,0.583469482299999,20646.0,0.0048,0.3044,0.6904,0.0004,0.0,0.0,0.0052
4179,6/29/2022 19:36,19,6/29/2022 19:36,70608,344.3,47.997165,7.852297,0.63,25.02,-4.9,51.6,-0.58,16.675,284.9219055,25.07149238575,0.681492385749999,20986.0,0.0088,0.5108,0.48,0.0004,0.0,0.0,0.0092
4187,6/29/2022 19:38,19,6/29/2022 19:38,70718,315.4,47.998358,7.851188,1.02,25.33,-6.6,50.2,-0.723,16.537,278.5405884,25.3400138246,1.0300138246,22005.0,0.1496,0.44,0.4092,0.0012,0.0,0.0,0.15080000000000002
4207,6/29/2022 19:42,19,6/29/2022 19:42,70978,280.5,48.001853,7.845587,1.0,25.12,-5.8,51.8,-0.46,16.836,272.6405945,25.09166386425,0.971663864250001,24716.0,0.2272,0.302,0.4652,0.0056,0.0,0.0,0.2328
4208,6/29/2022 19:43,19,6/29/2022 19:43,70985,278.2,48.002037,7.845222,1.0,25.12,-5.4,52.4,-0.322,17.033,271.6853943,25.08545506295,0.965455062949999,24716.0,0.2272,0.302,0.4652,0.0056,0.0,0.0,0.2328
4240,6/29/2022 19:49,19,6/29/2022 19:49,71355,252.0,48.011503,7.849398,0.68,24.6,-4.3,54.3,-0.297,17.104,253.6892242,24.4484799573,0.5284799573,31369.0,0.0092,0.4116,0.5792,0.0,0.0,0.0,0.0092
4243,6/29/2022 19:49,19,6/29/2022 19:49,71399,288.8,48.013222,7.84977,0.57,24.5,-4.2,54.4,-0.377,17.024,253.2195587,24.34542713155,0.41542713155,32338.0,0.1432,0.3728,0.4212,0.0628,0.0,0.0,0.206
4244,6/29/2022 19:50,19,6/29/2022 19:50,71406,297.3,48.013467,7.849823,0.61,24.5,-4.3,54.5,-0.376,17.051,253.4756165,24.34709150725,0.457091507249999,32338.0,0.1432,0.3728,0.4212,0.0628,0.0,0.0,0.206
4245,6/29/2022 19:50,19,6/29/2022 19:50,71415,301.9,48.01379,7.84991,0.61,24.5,-4.1,54.7,-0.295,17.132,253.8253632,24.3493648608,0.459364860800001,32580.0,0.1156,0.4148,0.4048,0.0648,0.0,0.0,0.1804
4258,6/29/2022 19:52,19,6/29/2022 19:52,71579,254.1,48.011725,7.84765,0.67,24.5,-5.3,54.0,-0.624,16.889,252.2180023,24.33891701495,0.508917014949999,31367.0,0.0188,0.488,0.4804,0.0128,0.0,0.0,0.0316
4259,6/29/2022 19:53,19,6/29/2022 19:53,71593,254.3,48.011178,7.847457,0.73,24.5,-5.6,54.0,-0.645,16.889,252.6133575,24.34148682375,0.571486823749999,31124.0,0.1508,0.2712,0.4992,0.0788,0.0,0.0,0.22959999999999997
4283,6/29/2022 19:57,19,6/29/2022 19:57,71870,264.4,48.007713,7.835613,-0.12,23.46,1.1,61.7,0.486,18.117,256.8520813,23.32903852845,-0.250961471549998,29028.0,0.1836,0.3728,0.4368,0.0068,0.0,0.0,0.1904
4286,6/29/2022 19:58,19,6/29/2022 19:58,71918,265.3,48.006362,7.833925,0.15,23.67,-0.7,60.2,0.265,17.91,260.0011597,23.55950753805,0.039507538050001,28056.0,0.0832,0.3888,0.4656,0.0624,0.0,0.0,0.1456
4296,6/29/2022 20:00,19,6/29/2022 20:00,72035,262.9,48.005318,7.828852,0.54,23.98,-3.6,57.8,-0.173,17.518,257.8624573,23.85560597245,0.41560597245,27402.0,0.3748,0.184,0.412,0.0292,0.0,0.0,0.404
4363,6/29/2022 20:15,19,6/29/2022 20:15,72904,245.7,47.998298,7.805728,0.53,23.25,-2.4,62.0,0.179,17.964,246.0170135,23.04861058775,0.328610587750002,22277.0,0.1796,0.2676,0.5428,0.01,0.0,0.0,0.18960000000000002
4364,6/29/2022 20:15,19,6/29/2022 20:15,72911,246.6,47.998302,7.805332,0.53,23.25,-2.4,62.0,0.179,17.964,245.0935364,23.0426079866,0.3226079866,22276.0,0.136,0.1388,0.6784,0.0468,0.0,0.0,0.18280000000000002
4365,6/29/2022 20:15,19,6/29/2022 20:15,72916,246.7,47.9983,7.804985,0.64,23.36,-2.6,61.8,0.242,18.028,244.3921051,23.14804868315,0.428048683149999,22276.0,0.136,0.1388,0.6784,0.0468,0.0,0.0,0.18280000000000002
4451,6/29/2022 20:33,19,6/29/2022 20:33,74016,250.6,47.979617,7.807002,0.72,22.84,-5.1,61.6,-0.359,17.415,249.7309418,22.6627511217,0.542751121700001,8405.0,0.1224,0.3292,0.5332,0.0152,0.0,0.0,0.1376
4452,6/29/2022 20:33,19,6/29/2022 20:33,74021,249.8,47.979453,7.807117,0.72,22.84,-4.8,62.0,-0.261,17.513,249.7309418,22.6627511217,0.542751121700001,8405.0,0.1224,0.3292,0.5332,0.0152,0.0,0.0,0.1376
4456,6/29/2022 20:34,19,6/29/2022 20:34,74068,250.4,47.978965,7.809608,0.63,22.74,-4.1,62.8,-0.157,17.621,249.859726,22.563588219,0.453588219000001,7923.0,0.108,0.422,0.4488,0.0212,0.0,0.0,0.1292
4459,6/29/2022 20:34,19,6/29/2022 20:34,74094,250.6,47.978477,7.810493,0.53,22.63,-3.7,63.1,-0.172,17.606,251.2318878,22.4625072707,0.362507270699999,7681.0,0.1644,0.3668,0.4108,0.058,0.0,0.0,0.2224
4460,6/29/2022 20:35,19,6/29/2022 20:35,74103,249.4,47.978173,7.810285,0.36,22.43,-2.9,64.0,-0.14,17.622,251.5692444,22.2647000886,0.194700088600002,7681.0,0.1644,0.3668,0.4108,0.058,0.0,0.0,0.2224
4481,6/29/2022 20:39,19,6/29/2022 20:39,74389,263.2,47.974798,7.815042,-0.66,21.29,1.8,69.1,0.008,17.74,261.1506958,21.1869795227,-0.763020477299999,5714.0,0.3208,0.2024,0.4388,0.038,0.0,0.0,0.35879999999999995
4482,6/29/2022 20:39,19,6/29/2022 20:39,74396,262.5,47.974747,7.815507,-0.76,21.18,2.4,69.8,0.049,17.781,260.6378174,21.0736458131,-0.866354186899999,5714.0,0.3208,0.2024,0.4388,0.038,0.0,0.0,0.35879999999999995
4520,6/29/2022 20:47,19,6/29/2022 20:47,74858,267.1,47.97647,7.825745,-0.29,21.49,0.5,68.4,0.059,17.788,260.3026123,21.38146697995,-0.39853302005,6702.0,0.074,0.4416,0.482,0.0024,0.0,0.0,0.0764
4529,6/29/2022 20:49,19,6/29/2022 20:49,74982,269.0,47.978862,7.827188,0.28,22.01,-3.2,65.0,-0.285,17.457,260.6587524,21.9037818906,0.1737818906,7949.0,0.1188,0.3632,0.4624,0.0556,0.0,0.0,0.1744
4530,6/29/2022 20:49,19,6/29/2022 20:49,74991,271.4,47.979127,7.827542,0.28,22.01,-3.0,65.2,-0.238,17.504,261.043396,21.906282074,0.176282073999998,7950.0,0.1948,0.2212,0.5584,0.0256,0.0,0.0,0.2204
4542,6/29/2022 20:52,19,6/29/2022 20:52,75153,277.2,47.982842,7.831502,0.26,21.91,-1.5,67.0,0.164,17.856,266.5450439,21.84204278535,0.192042785349999,10415.0,0.1632,0.374,0.4024,0.0604,0.0,0.0,0.22360000000000002
4592,6/29/2022 21:03,19,6/29/2022 21:03,75785,276.9,47.985175,7.838007,0.29,21.6,-1.7,67.9,0.117,17.766,275.2435303,21.58858294695,0.27858294695,12124.0,0.234,0.2468,0.5088,0.0104,0.0,0.0,0.2444
4626,6/29/2022 19:40,21,6/29/2022 19:40,70857,276.2,47.990713,7.848123,0.05,24.25,0.0,57.0,0.361,17.557,280.3171387,24.27156140155,0.0715614015499988,16220.0,0.0064,0.488,0.5052,0.0004,0.0,0.0,0.0068000000000000005
